"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"DEU","Germany","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",33,,
"DEU","Germany","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",0.9,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2015","2015",44,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2015","2015",0.9,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2015","2015",43,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2015","2015",0.5,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2015","2015",40,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2015","2015",0.5,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2015","2015",42,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2015","2015",0.3,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2015","2015",21,,
"GRC","Greece","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2015","2015",2.6,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2015","2015",16,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2015","2015",1.3,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2015","2015",18,,
"GRC","Greece","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2015","2015",1.8,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2015","2015",18,,
"GRC","Greece","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2015","2015",1.1,,
"IRL","Ireland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",34,,
"IRL","Ireland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.7,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",36,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.4,,
"IRL","Ireland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",37,,
"IRL","Ireland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.3,,
"IRL","Ireland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",36,,
"IRL","Ireland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.3,,
"IRL","Ireland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",21,,
"IRL","Ireland","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",1.9,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",20,,
"IRL","Ireland","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",1.4,,
"IRL","Ireland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",19,,
"IRL","Ireland","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",1.1,,
"IRL","Ireland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",20,,
"IRL","Ireland","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",0.8,,
"ITA","Italy","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",39,,
"ITA","Italy","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.5,,
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",39,,
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.4,,
"ITA","Italy","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",37,,
"ITA","Italy","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.6,,
"ITA","Italy","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","VALUE","Value","2012","2012",39,,
"ITA","Italy","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_HOURS_WORK_WEEK","Mean number of hours worked per week in the main job among employed adults","SE","SE","2012","2012",0.3,,
"ITA","Italy","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",22,,
"ITA","Italy","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",1.8,,
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",23,,
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",1.3,,
"ITA","Italy","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","VALUE","Value","2012","2012",33,,
"ITA","Italy","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","PIAAC_PERC_FLEX_WORK","Percentage of employed adults who report having a high or very high flexibility of working hours in their main job","SE","SE","2012","2012",2,,
